<;-------;25.00;kg;0.00;25.00;==;25.00;246;145823;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;247;145826;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;248;145829;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;249;145832;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;250;145835;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;251;145838;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;252;145841;20200501;>
<;-------;25.00;kg;0.00;25.01;+A;25.01;253;145844;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;254;145847;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;255;145850;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;256;145853;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;257;145856;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;258;145859;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;259;145902;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;260;145905;20200501;>
<;-------;25.00;kg;0.00;24.98;-R;24.98;261;145908;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;262;145911;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;263;145914;20200501;>
<;-------;25.00;kg;0.00;24.99;-A;24.99;264;145917;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;265;145920;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;266;145923;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;267;145926;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;268;145929;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;269;145932;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;270;145935;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;271;145938;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;272;145941;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;273;145944;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;274;145947;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;275;145950;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;276;145953;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;277;145956;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;278;150000;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;279;150003;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;280;150006;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;281;150009;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;282;150012;20200501;>
<;-------;25.00;kg;0.00;24.99;-A;24.99;283;150015;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;284;150018;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;285;150021;20200501;>
<;-------;25.00;kg;0.00;25.00;==;25.00;286;150024;20200501;>
